TransactionID,CustomerID,TransactionAmount,TransactionDate,MerchantID,CardType,CustomerAge,CustomerGender,CustomerIncome,TransactionCategory
314,3806,45.69,2022-01-14 01:00:00,963,Debit,23,Female,147557.94,Groceries
315,1537,1069.22,2022-01-14 02:00:00,811,Debit,32,Female,79007.7,Electronics
316,6986,3082.38,2022-01-14 03:00:00,159,Prepaid,21,Male,141278.1,Electronics
317,2841,1879.36,2022-01-14 04:00:00,644,Prepaid,23,Female,147047.61,Electronics
318,9716,4921.05,2022-01-14 05:00:00,402,Debit,19,Female,70356.7,Dining
319,7971,156.54,2022-01-14 06:00:00,343,Prepaid,53,Male,145392.6,Travel
320,6625,4993.0,2022-01-14 07:00:00,783,Prepaid,67,Female,37932.27,Electronics
321,3950,3120.02,2022-01-14 08:00:00,306,Prepaid,32,Female,40815.53,Groceries
322,8992,2795.74,2022-01-14 09:00:00,474,Credit,29,Female,55950.64,Dining
323,5780,302.26,2022-01-14 10:00:00,382,Prepaid,57,Female,80782.3,Entertainment
324,3368,1370.28,2022-01-14 11:00:00,577,Debit,61,Male,43533.22,Entertainment
325,7655,4623.69,2022-01-14 12:00:00,121,Credit,58,Female,64223.1,Travel
326,9173,1774.46,2022-01-14 13:00:00,658,Prepaid,24,Male,33474.9,Groceries
327,5495,3309.96,2022-01-14 14:00:00,448,Debit,39,Female,75901.05,Dining
328,7002,4997.48,2022-01-14 15:00:00,588,Prepaid,25,Female,127572.2,Groceries
329,7614,1319.03,2022-01-14 16:00:00,769,Debit,69,Male,97356.96,Dining
330,6919,2882.52,2022-01-14 17:00:00,357,Debit,59,Female,125320.69,Utilities
331,1853,3483.71,2022-01-14 18:00:00,754,Prepaid,28,Female,37642.65,Utilities
332,5146,827.31,2022-01-14 19:00:00,146,Prepaid,19,Male,71926.65,Utilities
333,4769,747.62,2022-01-14 20:00:00,126,Credit,47,Male,25112.02,Dining
334,1574,2284.26,2022-01-14 21:00:00,126,Prepaid,21,Male,68097.28,Entertainment
335,2148,1932.13,2022-01-14 22:00:00,496,Debit,70,Male,99884.71,Utilities
336,7293,3572.51,2022-01-14 23:00:00,244,Credit,42,Male,93953.0,Travel
337,7457,352.2,2022-01-15 00:00:00,686,Debit,38,Male,27841.95,Travel
338,8509,4860.97,2022-01-15 01:00:00,798,Debit,42,Male,28067.73,Groceries
339,5777,76.31,2022-01-15 02:00:00,621,Prepaid,26,Male,59658.77,Dining
340,4854,3008.58,2022-01-15 03:00:00,220,Debit,25,Female,120281.89,Utilities
341,3491,2815.35,2022-01-15 04:00:00,900,Prepaid,22,Male,22674.98,Dining
342,4124,677.91,2022-01-15 05:00:00,561,Debit,63,Female,100070.54,Electronics
343,6691,758.83,2022-01-15 06:00:00,776,Credit,45,Female,43881.22,Travel
344,4051,3964.42,2022-01-15 07:00:00,481,Prepaid,19,Female,142761.11,Dining
345,1004,4438.37,2022-01-15 08:00:00,875,Credit,38,Male,75928.0,Groceries
346,6222,1418.67,2022-01-15 09:00:00,772,Prepaid,66,Male,26224.91,Utilities
347,6315,2192.63,2022-01-15 10:00:00,517,Credit,25,Female,112773.0,Entertainment
348,5869,1778.2,2022-01-15 11:00:00,426,Prepaid,51,Male,82999.23,Utilities
349,1876,367.37,2022-01-15 12:00:00,490,Credit,40,Male,134561.25,Entertainment
350,8027,3367.66,2022-01-15 13:00:00,396,Credit,32,Male,104737.26,Travel
351,5142,4126.84,2022-01-15 14:00:00,729,Prepaid,44,Male,110028.34,Utilities
352,7966,1527.87,2022-01-15 15:00:00,922,Prepaid,19,Female,119743.78,Travel
353,8079,4950.93,2022-01-15 16:00:00,874,Debit,45,Male,74646.07,Electronics
354,8987,383.88,2022-01-15 17:00:00,183,Debit,28,Female,123031.13,Travel
355,7799,3310.64,2022-01-15 18:00:00,245,Prepaid,63,Male,26580.99,Dining
356,5465,2243.9,2022-01-15 19:00:00,270,Prepaid,38,Female,119518.56,Dining
357,1635,2235.78,2022-01-15 20:00:00,433,Credit,59,Female,102720.02,Dining
358,2693,2290.94,2022-01-15 21:00:00,523,Credit,49,Male,93666.46,Dining
359,5752,1297.12,2022-01-15 22:00:00,408,Debit,49,Male,61359.58,Electronics
360,9311,3579.24,2022-01-15 23:00:00,625,Debit,24,Female,34834.64,Travel
361,1830,3609.27,2022-01-16 00:00:00,760,Debit,39,Female,104136.11,Travel
362,6177,1415.57,2022-01-16 01:00:00,980,Credit,31,Male,81317.22,Travel
363,9932,4177.36,2022-01-16 02:00:00,862,Credit,30,Male,48319.83,Electronics
364,9308,1587.64,2022-01-16 03:00:00,668,Credit,38,Male,25637.67,Electronics
365,6949,3626.84,2022-01-16 04:00:00,446,Debit,39,Male,90039.47,Dining
366,3838,609.39,2022-01-16 05:00:00,401,Prepaid,51,Female,36418.52,Utilities
367,2150,847.66,2022-01-16 06:00:00,446,Debit,27,Male,140824.52,Electronics
368,8560,1582.4,2022-01-16 07:00:00,507,Credit,18,Male,39582.14,Electronics
369,2931,2971.4,2022-01-16 08:00:00,232,Debit,18,Male,24163.3,Groceries
370,2664,3229.33,2022-01-16 09:00:00,781,Debit,41,Female,54066.18,Dining
371,2081,1984.8,2022-01-16 10:00:00,713,Debit,20,Male,42744.36,Dining
372,1512,393.81,2022-01-16 11:00:00,205,Debit,48,Female,122860.97,Groceries
373,8805,1871.31,2022-01-16 12:00:00,270,Credit,60,Male,57614.54,Travel
374,6237,3445.39,2022-01-16 13:00:00,739,Debit,68,Female,51881.27,Utilities
375,1559,3356.62,2022-01-16 14:00:00,349,Credit,58,Female,149325.09,Groceries
376,4672,805.18,2022-01-16 15:00:00,643,Debit,30,Male,39508.03,Groceries
377,8404,43.88,2022-01-16 16:00:00,827,Credit,71,Female,31049.81,Utilities
378,4343,3766.14,2022-01-16 17:00:00,361,Prepaid,21,Female,59731.13,Utilities
379,5070,536.31,2022-01-16 18:00:00,941,Credit,69,Male,72661.74,Groceries
380,1580,416.33,2022-01-16 19:00:00,593,Credit,40,Female,118855.14,Electronics
381,8004,18.49,2022-01-16 20:00:00,343,Prepaid,23,Male,144207.71,Groceries
382,9130,2165.84,2022-01-16 21:00:00,550,Prepaid,51,Male,119278.03,Entertainment
383,4147,2518.8,2022-01-16 22:00:00,896,Prepaid,58,Male,114463.0,Groceries
384,5249,3190.13,2022-01-16 23:00:00,389,Prepaid,35,Female,148888.23,Travel
385,2679,1483.84,2022-01-17 00:00:00,362,Prepaid,73,Female,119497.29,Travel
386,4506,3553.57,2022-01-17 01:00:00,948,Prepaid,53,Female,38139.31,Utilities
387,8253,850.81,2022-01-17 02:00:00,944,Debit,43,Female,79998.87,Travel
388,3744,4160.79,2022-01-17 03:00:00,413,Debit,50,Male,85455.6,Groceries
389,6188,2861.38,2022-01-17 04:00:00,184,Prepaid,50,Female,59625.34,Dining
390,3141,2921.53,2022-01-17 05:00:00,514,Credit,42,Male,41355.81,Travel
391,7617,1052.83,2022-01-17 06:00:00,428,Credit,69,Female,112526.27,Groceries
392,3479,375.17,2022-01-17 07:00:00,144,Prepaid,34,Female,56074.31,Travel
393,7484,2326.3,2022-01-17 08:00:00,914,Debit,68,Female,101205.14,Electronics
394,8421,3079.98,2022-01-17 09:00:00,432,Debit,20,Male,61936.67,Electronics
395,5452,479.76,2022-01-17 10:00:00,564,Credit,72,Male,85810.72,Groceries
396,6881,4752.92,2022-01-17 11:00:00,299,Prepaid,39,Male,63816.86,Travel
397,7665,4902.17,2022-01-17 12:00:00,300,Debit,73,Male,73528.6,Travel
398,3849,2729.56,2022-01-17 13:00:00,428,Prepaid,72,Female,115168.65,Entertainment
399,8390,4750.6,2022-01-17 14:00:00,779,Prepaid,66,Female,134897.24,Utilities
400,7905,901.33,2022-01-17 15:00:00,339,Credit,52,Female,86136.94,Utilities
401,3489,131.98,2022-01-17 16:00:00,983,Prepaid,74,Female,99332.64,Travel
402,5611,201.85,2022-01-17 17:00:00,897,Prepaid,21,Male,132373.28,Dining
403,3839,2939.62,2022-01-17 18:00:00,801,Credit,45,Male,38618.91,Electronics
404,9527,312.9,2022-01-17 19:00:00,682,Debit,30,Male,41085.74,Travel
405,6878,4792.94,2022-01-17 20:00:00,756,Prepaid,47,Female,66700.8,Dining
406,7303,713.96,2022-01-17 21:00:00,458,Credit,64,Female,60178.88,Utilities
407,1851,1527.09,2022-01-17 22:00:00,820,Debit,29,Female,148228.58,Groceries
408,2687,4113.48,2022-01-17 23:00:00,459,Prepaid,20,Female,93331.96,Electronics
409,7833,1097.61,2022-01-18 00:00:00,477,Debit,38,Female,88107.86,Groceries
410,3427,1218.63,2022-01-18 01:00:00,484,Credit,57,Female,95233.42,Utilities
411,5000,3213.33,2022-01-18 02:00:00,819,Prepaid,18,Female,133770.07,Utilities
412,6052,1384.05,2022-01-18 03:00:00,564,Credit,35,Male,51661.21,Travel
413,3738,1091.15,2022-01-18 04:00:00,321,Credit,30,Male,86425.75,Groceries
414,6732,1274.62,2022-01-18 05:00:00,898,Prepaid,24,Female,55225.22,Utilities
415,6387,2455.78,2022-01-18 06:00:00,774,Credit,30,Female,121474.92,Electronics
416,9002,4830.67,2022-01-18 07:00:00,464,Debit,34,Female,121024.98,Groceries
417,6536,4162.03,2022-01-18 08:00:00,171,Credit,62,Female,144465.86,Groceries
418,4913,1426.63,2022-01-18 09:00:00,339,Prepaid,49,Male,78086.87,Groceries
419,2066,1820.05,2022-01-18 10:00:00,603,Prepaid,46,Male,40624.64,Dining
420,8723,2325.24,2022-01-18 11:00:00,513,Debit,62,Female,136533.42,Dining
421,5380,4894.75,2022-01-18 12:00:00,226,Prepaid,47,Male,135778.34,Travel
422,5107,866.09,2022-01-18 13:00:00,586,Credit,28,Male,50507.04,Groceries
423,6726,1790.63,2022-01-18 14:00:00,696,Credit,31,Female,55915.08,Dining
424,4373,3648.48,2022-01-18 15:00:00,626,Prepaid,70,Male,60743.83,Electronics
425,9945,4819.9,2022-01-18 16:00:00,347,Debit,27,Female,78727.51,Electronics
426,3082,782.6,2022-01-18 17:00:00,581,Debit,25,Female,127775.61,Utilities
427,9967,1140.76,2022-01-18 18:00:00,411,Prepaid,48,Female,38768.09,Groceries
428,7748,1132.34,2022-01-18 19:00:00,543,Credit,23,Female,111050.82,Travel
429,1417,109.56,2022-01-18 20:00:00,382,Prepaid,36,Male,65864.03,Utilities
430,9306,3022.56,2022-01-18 21:00:00,101,Prepaid,72,Female,45436.21,Dining
431,9808,3355.16,2022-01-18 22:00:00,173,Debit,36,Female,63997.0,Utilities
432,4974,3014.62,2022-01-18 23:00:00,163,Credit,29,Male,89325.87,Dining
433,4267,361.26,2022-01-19 00:00:00,872,Debit,70,Female,139783.82,Dining
434,1825,350.8,2022-01-19 01:00:00,446,Debit,56,Male,101674.92,Utilities
435,8668,1055.88,2022-01-19 02:00:00,423,Credit,67,Male,98920.55,Travel
436,6745,1455.02,2022-01-19 03:00:00,338,Credit,69,Female,34136.33,Entertainment
437,1412,3933.79,2022-01-19 04:00:00,496,Credit,35,Female,30374.13,Dining
438,8543,801.15,2022-01-19 05:00:00,436,Prepaid,72,Male,36830.27,Groceries
439,8587,225.24,2022-01-19 06:00:00,440,Credit,20,Male,32420.93,Dining
440,1728,1972.97,2022-01-19 07:00:00,378,Prepaid,26,Female,94927.38,Dining
441,8164,2084.88,2022-01-19 08:00:00,452,Debit,23,Female,78839.98,Entertainment
442,9867,2257.28,2022-01-19 09:00:00,991,Credit,18,Female,20648.98,Utilities
443,6988,4135.38,2022-01-19 10:00:00,562,Prepaid,59,Female,65638.66,Groceries
444,3504,494.54,2022-01-19 11:00:00,561,Prepaid,57,Female,36557.34,Groceries
445,3967,3521.19,2022-01-19 12:00:00,812,Prepaid,46,Female,148455.53,Groceries
446,3786,1693.04,2022-01-19 13:00:00,392,Prepaid,72,Female,79820.48,Dining
447,2122,1553.35,2022-01-19 14:00:00,897,Debit,66,Female,75396.46,Dining
448,5079,4663.05,2022-01-19 15:00:00,832,Credit,52,Male,103742.66,Electronics
449,2571,1246.1,2022-01-19 16:00:00,506,Credit,52,Male,66422.16,Entertainment
450,6073,3214.45,2022-01-19 17:00:00,261,Credit,47,Male,113016.9,Utilities
451,6104,1379.26,2022-01-19 18:00:00,602,Credit,52,Male,137623.19,Groceries
452,3143,2538.18,2022-01-19 19:00:00,547,Credit,56,Female,84856.65,Groceries
453,7806,3932.53,2022-01-19 20:00:00,794,Credit,39,Female,69779.99,Electronics
454,8357,4409.2,2022-01-19 21:00:00,554,Prepaid,60,Female,87846.59,Dining
455,4440,4194.29,2022-01-19 22:00:00,984,Credit,45,Male,98461.85,Electronics
456,4766,2912.99,2022-01-19 23:00:00,364,Prepaid,35,Male,130201.34,Electronics
457,6644,1247.84,2022-01-20 00:00:00,231,Debit,49,Female,71282.33,Dining
458,3914,3307.86,2022-01-20 01:00:00,933,Prepaid,22,Male,26686.09,Travel
459,5968,3550.98,2022-01-20 02:00:00,219,Debit,71,Female,101995.4,Utilities
460,6917,58.41,2022-01-20 03:00:00,991,Credit,51,Female,148294.17,Entertainment
461,9787,2198.86,2022-01-20 04:00:00,318,Debit,48,Male,131050.77,Travel
462,1728,4217.09,2022-01-20 05:00:00,516,Debit,63,Male,118573.28,Travel
463,2365,2450.49,2022-01-20 06:00:00,771,Prepaid,50,Female,42945.26,Entertainment
464,5492,1560.32,2022-01-20 07:00:00,604,Prepaid,21,Male,117320.5,Travel
465,1698,4359.63,2022-01-20 08:00:00,399,Debit,31,Female,30591.96,Dining
466,8186,783.62,2022-01-20 09:00:00,208,Debit,32,Female,84209.34,Travel
467,1395,1036.19,2022-01-20 10:00:00,337,Credit,37,Female,68216.97,Travel
468,8400,3438.42,2022-01-20 11:00:00,392,Prepaid,37,Female,137687.22,Utilities
469,9082,1765.42,2022-01-20 12:00:00,678,Debit,66,Male,40778.65,Travel
470,5171,3566.52,2022-01-20 13:00:00,927,Prepaid,52,Female,122555.05,Dining
471,5360,792.73,2022-01-20 14:00:00,286,Credit,72,Male,26306.55,Electronics
472,3502,1265.08,2022-01-20 15:00:00,135,Credit,21,Female,111228.12,Groceries
473,1717,787.45,2022-01-20 16:00:00,660,Debit,35,Male,58191.17,Entertainment
474,3782,4764.79,2022-01-20 17:00:00,355,Credit,41,Female,146868.74,Entertainment
475,5946,2029.99,2022-01-20 18:00:00,534,Debit,44,Female,107326.65,Dining
476,6486,1689.41,2022-01-20 19:00:00,718,Prepaid,50,Male,60157.71,Groceries
477,9335,75.94,2022-01-20 20:00:00,107,Prepaid,42,Female,50617.73,Travel
478,5980,771.32,2022-01-20 21:00:00,847,Debit,22,Female,103110.14,Utilities
479,8266,2108.57,2022-01-20 22:00:00,277,Debit,35,Female,55454.96,Entertainment
480,5491,347.17,2022-01-20 23:00:00,341,Debit,62,Female,44284.7,Travel
481,8192,2556.14,2022-01-21 00:00:00,140,Prepaid,63,Male,104197.06,Utilities
482,6588,2277.8,2022-01-21 01:00:00,456,Prepaid,37,Male,114157.32,Dining
483,8651,3837.0,2022-01-21 02:00:00,856,Credit,52,Female,50943.68,Utilities
484,4636,3300.71,2022-01-21 03:00:00,212,Credit,72,Female,89663.42,Dining
485,2167,2232.51,2022-01-21 04:00:00,976,Prepaid,23,Female,106271.84,Utilities
486,2062,1127.18,2022-01-21 05:00:00,867,Prepaid,44,Male,142449.17,Dining
487,3156,3635.68,2022-01-21 06:00:00,265,Debit,45,Female,124446.33,Electronics
488,8860,3540.77,2022-01-21 07:00:00,603,Prepaid,28,Male,74705.93,Dining
489,6161,770.71,2022-01-21 08:00:00,953,Prepaid,26,Male,129772.95,Travel
490,6305,4574.19,2022-01-21 09:00:00,177,Credit,69,Male,77420.22,Electronics
491,7541,326.7,2022-01-21 10:00:00,818,Credit,45,Male,36916.46,Travel
492,5729,279.91,2022-01-21 11:00:00,922,Debit,36,Female,64343.06,Utilities
493,8330,940.82,2022-01-21 12:00:00,977,Credit,56,Female,124614.12,Dining
494,6334,4547.76,2022-01-21 13:00:00,295,Debit,71,Male,144254.62,Electronics
495,9924,2602.39,2022-01-21 14:00:00,501,Prepaid,38,Male,147865.89,Utilities
496,5330,3940.76,2022-01-21 15:00:00,932,Prepaid,48,Female,103082.35,Groceries
497,9010,1143.08,2022-01-21 16:00:00,163,Debit,59,Female,82184.45,Dining
498,7801,2453.66,2022-01-21 17:00:00,751,Credit,24,Female,41067.42,Electronics
499,5846,1794.66,2022-01-21 18:00:00,985,Credit,54,Female,33328.16,Utilities
500,7731,4140.0,2022-01-21 19:00:00,524,Prepaid,42,Male,87405.29,Electronics
501,8241,117.91,2022-01-21 20:00:00,141,Credit,45,Female,114611.28,Electronics
502,1953,1222.99,2022-01-21 21:00:00,472,Debit,53,Male,62109.87,Entertainment
503,3539,767.11,2022-01-21 22:00:00,405,Prepaid,34,Female,107707.97,Electronics
504,8056,4296.65,2022-01-21 23:00:00,308,Credit,43,Male,94205.35,Groceries
505,2542,2340.38,2022-01-22 00:00:00,566,Prepaid,45,Female,142297.35,Dining
506,6293,2024.08,2022-01-22 01:00:00,403,Prepaid,54,Female,47242.4,Dining
507,2191,2250.17,2022-01-22 02:00:00,684,Credit,34,Female,96837.6,Dining
508,7313,4859.76,2022-01-22 03:00:00,491,Debit,66,Female,73793.6,Electronics
509,7938,4252.09,2022-01-22 04:00:00,252,Credit,34,Male,54004.82,Dining
510,3681,3533.31,2022-01-22 05:00:00,746,Credit,50,Female,66448.0,Groceries
511,2540,1455.94,2022-01-22 06:00:00,461,Credit,73,Female,58289.54,Entertainment
512,7172,830.04,2022-01-22 07:00:00,363,Credit,51,Male,88594.32,Groceries
513,6541,4607.56,2022-01-22 08:00:00,315,Credit,74,Male,92547.06,Entertainment
514,2365,2118.26,2022-01-22 09:00:00,820,Credit,40,Male,132520.21,Dining
515,9691,1397.39,2022-01-22 10:00:00,815,Debit,47,Male,121569.76,Utilities
516,9702,2357.25,2022-01-22 11:00:00,721,Prepaid,44,Female,59326.98,Travel
517,8494,4589.65,2022-01-22 12:00:00,642,Debit,68,Female,141072.29,Entertainment
518,5312,1938.4,2022-01-22 13:00:00,623,Credit,26,Female,132885.86,Groceries
519,2324,2815.39,2022-01-22 14:00:00,738,Debit,37,Female,101362.19,Groceries
520,4141,4015.82,2022-01-22 15:00:00,924,Prepaid,40,Male,22421.71,Utilities
521,8419,2138.53,2022-01-22 16:00:00,293,Debit,64,Female,47187.76,Travel
522,4486,1171.54,2022-01-22 17:00:00,751,Credit,36,Male,122611.5,Entertainment
523,2810,4972.66,2022-01-22 18:00:00,126,Prepaid,54,Female,78988.9,Entertainment
524,7588,4783.07,2022-01-22 19:00:00,145,Credit,62,Male,36373.57,Groceries
525,3923,4218.18,2022-01-22 20:00:00,746,Credit,21,Male,73073.76,Entertainment
526,6301,3443.43,2022-01-22 21:00:00,928,Prepaid,30,Male,47547.41,Travel
527,5186,1477.85,2022-01-22 22:00:00,157,Prepaid,55,Male,136033.76,Entertainment
528,9905,4567.5,2022-01-22 23:00:00,112,Credit,29,Male,135603.59,Entertainment
529,6977,1381.41,2022-01-23 00:00:00,711,Debit,26,Male,70318.08,Travel
530,5268,4005.04,2022-01-23 01:00:00,148,Prepaid,32,Male,37861.16,Dining
531,5748,4591.7,2022-01-23 02:00:00,902,Debit,38,Male,66648.06,Entertainment
532,5849,3017.0,2022-01-23 03:00:00,193,Debit,32,Female,36736.2,Utilities
533,4709,4016.27,2022-01-23 04:00:00,706,Prepaid,66,Male,59525.98,Groceries
534,7619,3959.52,2022-01-23 05:00:00,756,Debit,22,Female,120253.6,Electronics
535,9647,969.82,2022-01-23 06:00:00,683,Prepaid,22,Male,57953.04,Groceries
536,4072,3341.28,2022-01-23 07:00:00,550,Prepaid,42,Female,90746.25,Utilities
537,7530,471.87,2022-01-23 08:00:00,478,Prepaid,41,Female,35453.54,Groceries
538,1504,2541.71,2022-01-23 09:00:00,109,Prepaid,54,Male,65191.31,Dining
539,2214,815.37,2022-01-23 10:00:00,773,Debit,70,Female,25152.9,Dining
540,2531,2084.67,2022-01-23 11:00:00,825,Debit,48,Female,91261.87,Groceries
541,8576,4165.75,2022-01-23 12:00:00,615,Prepaid,63,Female,65191.01,Entertainment
542,1823,4935.9,2022-01-23 13:00:00,323,Prepaid,51,Male,133360.51,Groceries
543,1928,1593.21,2022-01-23 14:00:00,480,Prepaid,58,Male,71031.84,Utilities
544,6029,2662.12,2022-01-23 15:00:00,640,Prepaid,31,Male,92510.77,Entertainment
545,1133,2558.93,2022-01-23 16:00:00,401,Credit,44,Male,146963.74,Travel
546,3105,4772.24,2022-01-23 17:00:00,302,Debit,64,Female,103551.77,Travel
547,4627,2395.53,2022-01-23 18:00:00,688,Debit,21,Female,85061.36,Dining
548,7316,3497.04,2022-01-23 19:00:00,670,Prepaid,40,Female,32756.21,Electronics
549,2852,4609.34,2022-01-23 20:00:00,295,Credit,55,Female,126725.36,Electronics
550,5910,1870.03,2022-01-23 21:00:00,421,Credit,63,Male,103509.83,Utilities
551,5175,4511.1,2022-01-23 22:00:00,517,Credit,22,Male,34108.16,Dining
552,6348,4587.69,2022-01-23 23:00:00,718,Prepaid,44,Male,51936.99,Travel
553,7190,4653.66,2022-01-24 00:00:00,441,Credit,60,Male,89894.17,Dining
554,2256,1355.88,2022-01-24 01:00:00,488,Prepaid,70,Female,25858.12,Travel
555,4376,2004.78,2022-01-24 02:00:00,108,Credit,31,Female,113380.31,Entertainment
556,6645,4352.63,2022-01-24 03:00:00,631,Prepaid,24,Female,49613.2,Utilities
557,4486,1799.01,2022-01-24 04:00:00,248,Prepaid,63,Male,83662.37,Travel
558,4584,3003.26,2022-01-24 05:00:00,482,Debit,62,Female,51413.64,Travel
559,9053,594.68,2022-01-24 06:00:00,628,Prepaid,35,Female,83594.3,Travel
560,4330,286.09,2022-01-24 07:00:00,111,Credit,49,Female,44658.27,Electronics
561,3703,2062.91,2022-01-24 08:00:00,575,Debit,74,Female,97209.68,Travel
562,9662,2896.69,2022-01-24 09:00:00,693,Credit,19,Female,138352.87,Groceries
563,9120,1966.53,2022-01-24 10:00:00,678,Prepaid,58,Female,124953.67,Entertainment
564,8114,2890.79,2022-01-24 11:00:00,744,Debit,60,Male,51397.7,Electronics
565,2353,2577.85,2022-01-24 12:00:00,152,Prepaid,37,Female,84754.23,Groceries
566,6063,3430.11,2022-01-24 13:00:00,535,Prepaid,46,Male,75004.09,Electronics
567,9549,3249.41,2022-01-24 14:00:00,305,Credit,60,Male,145511.77,Electronics
568,8575,2124.11,2022-01-24 15:00:00,844,Credit,43,Male,123846.75,Groceries
569,1667,2127.85,2022-01-24 16:00:00,153,Credit,55,Female,33965.73,Dining
570,5468,708.19,2022-01-24 17:00:00,679,Debit,18,Female,41911.81,Utilities
571,7819,2568.63,2022-01-24 18:00:00,589,Credit,22,Male,111263.69,Utilities
572,4719,2937.96,2022-01-24 19:00:00,902,Prepaid,71,Female,40781.56,Utilities
573,3745,2385.06,2022-01-24 20:00:00,443,Debit,74,Female,143560.91,Dining
574,8483,1631.91,2022-01-24 21:00:00,268,Credit,31,Female,149083.09,Travel
575,1539,3609.63,2022-01-24 22:00:00,260,Credit,42,Male,121188.21,Groceries
576,5964,377.93,2022-01-24 23:00:00,626,Credit,65,Female,23484.03,Travel
577,5835,4572.63,2022-01-25 00:00:00,802,Prepaid,26,Female,82754.48,Utilities
578,4775,108.11,2022-01-25 01:00:00,626,Credit,47,Male,72790.34,Dining
579,7042,4811.94,2022-01-25 02:00:00,386,Prepaid,36,Male,123939.63,Groceries
580,8102,2314.47,2022-01-25 03:00:00,974,Debit,69,Female,57311.08,Groceries
581,8312,2066.29,2022-01-25 04:00:00,511,Credit,57,Female,70196.39,Groceries
582,6320,1285.94,2022-01-25 05:00:00,621,Prepaid,25,Male,32155.17,Travel
583,7132,55.31,2022-01-25 06:00:00,668,Credit,33,Male,64542.69,Electronics
584,8891,1377.58,2022-01-25 07:00:00,298,Credit,67,Male,146601.0,Electronics
585,3779,551.45,2022-01-25 08:00:00,260,Debit,25,Female,142479.48,Utilities
586,1924,3300.81,2022-01-25 09:00:00,874,Debit,40,Female,117533.7,Electronics
587,2581,1598.78,2022-01-25 10:00:00,488,Prepaid,26,Female,137944.28,Groceries
588,8714,3837.06,2022-01-25 11:00:00,573,Prepaid,49,Female,47452.17,Dining
589,4324,1038.55,2022-01-25 12:00:00,480,Prepaid,54,Female,100838.14,Travel
590,6713,4501.67,2022-01-25 13:00:00,864,Debit,51,Female,84996.39,Travel
591,8026,2617.29,2022-01-25 14:00:00,730,Prepaid,70,Male,74949.71,Dining
592,1255,576.96,2022-01-25 15:00:00,691,Debit,63,Female,62228.57,Electronics
593,5804,2007.22,2022-01-25 16:00:00,223,Debit,35,Female,132621.55,Utilities
594,2838,1037.77,2022-01-25 17:00:00,924,Credit,62,Male,82985.67,Entertainment
